,화재발생일자,화재발생시간,시도명,시군구명,읍면동명,읍면동구분명,번지,도로명,발화지점,날씨,온도,습도,특보내용,발화원인,발화요인대분류명,발화요인소분류명,접수일자,접수시각,소방서명,서센터명,소방지역대명,출동일자,출동시각,현장도착일자,현장도착시각,출동소요시간,현장소방서거리,현장안전센터거리,현장소방지역대거리,초진일자,초진시각,전체인력수합계,완진일자,완진시간,화재진압시간,동원장비수,인명피해수,재산피해금액,피해면적
0,20110122,233500,강원도,강릉시,죽헌동,,108-41,,산정상,맑음,-1,30,,기타,방화의심,라이터불/성냥불,20110122,233511,강릉소방서,경포119안전센터,,20110122,233615,20110122,235315,1700,9,9,0,20110123,121115,37,20110123,1115,1800,8,0,0,0.3
1,20110131,181300,강원도,양양군,현남면,상월천리,289,,산아래,맑음,1,10,건조경보,기타,부주의,모닥불/연탄/숯,20110131,181311,양양소방서,하조대119안전센터,,20110131,181409,20110131,183024,1615,43,13,0,20110201,94538,1872,20110201,103016,155952,71,0,184330,30
2,20110211,175000,강원도,홍천군,내촌면,물걸리,5,,산중턱,구름많음,-2,29,,입산자실화,기타,기타,20110211,175032,홍천소방서,서석119안전센터,내촌119지역대,20110211,175220,20110211,181500,2240,37,37,7,20110211,74100,171,20110211,202000,20500,9,0,4864,0.3
3,20110212,61800,강원도,원주시,귀래면,귀래리,1894-3,,산중턱,구름많음,-6,44,,모닥불,부주의,모닥불/연탄/숯,20110212,61836,원주소방서,흥업119안전센터,귀래119지역대,20110212,62010,20110212,64029,2019,20,20,8,20110212,82038,94,20110212,103038,35009,9,0,50,0.3
4,20110226,164200,강원도,원주시,태장동,,363-33,,산정상,맑음,14,23,,담뱃불,부주의,담뱃불,20110226,164234,원주소방서,태장119안전센터,,20110226,164353,20110226,164901,508,8,2,0,20110226,52601,46,20110226,172726,3825,8,0,440,0.03
5,20110309,131800,강원도,영월군,영월읍,정양리,,,산아래,맑음,1,19,,기타,부주의,불꽃/불티,20110309,131855,영월소방서,영월119안전센터,,20110309,131916,20110309,132916,1000,9,9,8,20110309,50016,204,20110309,200016,63100,26,0,600,2
6,20110311,134200,강원도,횡성군,우천면,정금리,21,,산정상,맑음,5,43,,입산자실화,부주의,미상,20110311,134249,횡성소방서,우천119안전센터,,20110311,134334,20110311,140409,2035,17,10,0,20110311,21746,214,20110311,151737,11328,10,0,0,0.1
7,20110314,193500,강원도,영월군,영월읍,정양리,80,,산아래,맑음,4,67,,미상,미상,미상,20110314,193519,영월소방서,영월119안전센터,,20110314,193540,20110314,195222,1642,9,9,7,20110314,90022,116,20110314,230622,31400,5,0,64,0.1
8,20110318,115800,강원도,홍천군,홍천읍,연봉리,,,산정상,맑음,9,21,,입산자실화,기타,기타,20110318,115807,홍천소방서,홍천119안전센터,,20110318,115900,20110318,120327,427,6,6,0,20110318,123300,88,20110318,124800,4433,15,0,3264,0.2
9,20110324,125600,강원도,화천군,화천읍,풍산리,산240,,산아래,맑음,4,47,,논/밭두렁,부주의,쓰레기/논밭두렁,20110324,125625,춘천소방서,화천119안전센터,,20110324,125721,20110324,130321,600,46,6,0,20110324,15021,102,20110324,135021,4700,8,0,0,0.7
10,20110401,105200,강원도,정선군,정선읍,신월2리,산18,,산아래,맑음,14,24,,논/밭두렁,부주의,쓰레기/논밭두렁,20110401,105215,정선소방서,조양119안전센터,,20110401,105300,20110401,110300,1000,8,8,12,20110401,122020,160,20110401,133000,22700,19,0,0,0.3
11,20110405,110400,강원도,춘천시,남면,관천리,47,,산중턱,맑음,16,47,,미상,미상,미상,20110405,110414,춘천소방서,강촌119안전센터,,20110405,110536,20110405,112736,2200,40,25,0,20110405,120036,67,20110405,120036,3300,3,0,1485,0.1
12,20110406,144100,강원도,철원군,철원읍,화지리,52,,산아래,맑음,13,41,,성묘객,부주의,담뱃불,20110406,144134,철원소방서,동송119안전센터,,20110406,144257,20110406,144557,300,13,2,0,20110406,24857,294,20110406,155057,10500,11,0,0,0.2
13,20110406,162300,강원도,강릉시,왕산면,도마리,456-1,,산정상,맑음,17,13,건조주의보,담뱃불,부주의,담뱃불,20110406,162315,강릉소방서,내곡119안전센터,,20110406,162400,20110406,164400,2000,18,17,0,20110406,45500,160,20110406,170000,1600,20,0,0,0.1
14,20110409,123000,강원도,양구군,동면,덕곡리,산44-2,,산아래,맑음,19,14,,미상,미상,미상,20110409,123036,춘천소방서,양구119안전센터,,20110409,123138,20110409,124438,1300,50,15,0,20110409,10128,68,20110409,130401,1923,5,0,0,0.04
15,20110409,125200,강원도,양구군,남면,창리,산29,,산아래,맑음,18,16,,성묘객,기타,라이터불/성냥불,20110409,125248,춘천소방서,양구119안전센터,,20110409,125348,20110409,130007,619,48,17,7,20110409,14000,94,20110409,140000,5953,3,0,0,0.03
16,20110410,121300,강원도,화천군,하남면,원천리,산351-1,,산아래,구름많음,18,28,,건물,부주의,굴뚝아궁이,20110410,121316,춘천소방서,화천119안전센터,,20110410,121343,20110410,122343,1000,45,10,0,20110410,125714,63,20110410,125714,3331,7,0,0,0.1
17,20110413,153200,강원도,양양군,손양면,삽존리,57,,산아래,맑음,23,11,건조주의보,미상,미상,미상,20110413,153237,양양소방서,양양119안전센터,,20110413,153728,20110413,163029,5301,24,7,0,20110413,45819,936,20110413,175000,11931,17,0,6982,4
18,20110413,155500,강원도,삼척시,도계읍,고사리,,,산중턱,맑음,21,15,,입산자실화,부주의,라이터불/성냥불,20110413,155538,삼척소방서,도계119안전센터,,20110413,155641,20110413,160641,1000,27,9,0,20110413,44541,209,20110413,171041,10400,18,0,0,0.2
19,20110413,164700,강원도,영월군,수주면,운학리,1683-2,,산중턱,맑음,13,36,,쓰레기소각장,부주의,쓰레기/논밭두렁,20110413,164719,영월소방서,주천119안전센터,,20110413,164740,20110413,172245,3505,44,18,0,20110413,53045,174,20110413,175045,2800,18,0,0,0.15
20,20110413,234000,강원도,춘천시,신동면,증리,107-28,,산중턱,맑음,5,59,,미상,미상,미상,20110413,234046,춘천소방서,석사119안전센터,,20110413,234138,20110413,235538,1400,10,8,0,20110414,124038,111,20110414,4038,4500,3,0,99,0.5
21,20110417,123500,강원도,인제군,남면,신월리,산36,,산중턱,맑음,11,58,,미상,부주의,기타,20110417,123520,인제소방서,인제119안전센터,남면119지역대,20110417,124130,20110417,124510,340,47,27,12,20110417,15015,198,20110417,142000,13450,7,0,115,0.3
22,20110417,142200,강원도,횡성군,청일면,고시리,산12,,산아래,맑음,18,22,,쓰레기소각장,부주의,쓰레기/논밭두렁,20110417,142209,횡성소방서,둔내119안전센터,,20110417,142248,20110417,143245,957,24,24,6,20110417,30830,154,20110417,150837,3552,10,1,0,0.2
23,20110420,141200,강원도,횡성군,청일면,춘당리,19,,산아래,맑음,17,30,,쓰레기소각장,부주의,쓰레기/논밭두렁,20110420,141240,횡성소방서,둔내119안전센터,청일지역대,20110420,141402,20110420,142719,1317,30,21,11,20110420,22910,173,20110420,155300,12541,14,0,0,0.6
24,20110615,122100,강원도,춘천시,동산면,봉명리,46,,산정상,맑음,31,29,,미상,미상,미상,20110615,122153,춘천소방서,석사119안전센터,동산119지역대,20110615,122453,20110615,122853,400,25,20,5,20110615,125053,68,20110615,130053,3200,7,0,0,0.1
25,20111006,181300,강원도,화천군,화천읍,동촌리,산222,,산정상,맑음,18,34,,담뱃불,부주의,미상,20111006,181356,춘천소방서,화천119안전센터,,20111006,181510,20111006,183610,2100,57,21,41,20111006,72010,70,20111006,192010,4400,3,0,79,0.3
26,20111007,143600,강원도,홍천군,남면,시동리,109-1,,산정상,맑음,21,31,,담뱃불,부주의,담뱃불,20111007,143620,홍천소방서,양덕원119안전센터,,20111007,143802,20111007,145029,1227,18,18,0,20111007,40809,58,20111007,162831,13802,6,0,1373,0.01
27,20111017,144100,강원도,인제군,인제읍,가아리,1-40,,산정상,맑음,14,19,,미상,미상,미상,20111017,144118,인제소방서,인제119안전센터,,20111017,144558,20111017,150358,1800,73,17,0,20111017,43058,44,20111017,163058,12700,6,0,0,0.01
28,20111101,151900,강원도,화천군,화천읍,동촌리,224,,산중턱,구름조금,14,63,,담뱃불,부주의,담뱃불,20111101,151925,춘천소방서,화천119안전센터,,20111101,152318,20111101,155255,2937,57,22,0,20111101,45522,299,20111101,165555,10300,12,0,0,3
29,20111120,213000,강원도,인제군,인제읍,남북리,,,산아래,맑음,-1,29,,입산자실화,미상,미상,20111120,213022,인제소방서,인제119안전센터,,20111120,213144,20111120,213945,801,72,12,0,20111121,124310,85,20111121,15032,41047,5,0,0,0.3
30,20111228,20200,강원도,홍천군,홍천읍,장전평리,202-2,,산정상,맑음,-10,73,,입산자실화,부주의,기타,20111228,20231,홍천소방서,홍천119안전센터,,20111228,20611,20111228,21313,702,8,8,0,20111228,83039,111,20111228,103038,81725,13,0,4209,0.1
31,20120111,150600,강원도,홍천군,홍천읍,하오안리,산30-2,,산정상,맑음,-1,22,,입산자실화,부주의,라이터불/성냥불,20120111,150629,홍천소방서,홍천119안전센터,,20120111,150743,20120111,151251,508,6,6,0,20120111,34851,72,20120111,165051,13800,14,0,2176,0.03
32,20120205,160500,강원도,고성군,거진읍,거진리,,,산정상,맑음,6,29,건조주의보,입산자실화,부주의,라이터불/성냥불,20120205,160530,고성소방서,거진119안전센터,,20120205,160608,20120205,161020,412,40,4,0,20120205,44902,68,20120205,165202,4142,12,0,2900,0.2
33,20120228,143700,강원도,양구군,동면,팔랑리,631,,산아래,맑음,6,48,,성묘객,부주의,담뱃불,20120228,143725,춘천소방서,양구119안전센터,동면119지역대,20120228,143817,20120228,144529,712,63,18,5,20120228,30427,113,20120228,151800,3231,28,0,0,0.06
34,20120415,201700,강원도,삼척시,도계읍,상덕리,118,도상로310-43,산중턱,맑음,18,30,,기타,전기적요인,불꽃/스파크/정전기,20120415,201733,삼척소방서,도계119안전센터,,20120415,201918,20120415,203218,1300,40,10,0,20120415,85018,85,20120415,213018,5800,14,0,0,0.03
35,20120418,160200,강원도,철원군,갈말읍,문혜리,277,,산아래,맑음,13,71,,입산자실화,미상,미상,20120418,160244,철원소방서,태봉119안전센터,,20120418,160402,20120418,160902,500,4,4,3,20120418,42502,76,20120418,164402,3500,8,0,0,0.15
36,20120419,141200,강원도,홍천군,화촌면,내삼포리,51,,산중턱,맑음,14,56,,입산자실화,부주의,미상,20120419,141234,홍천소방서,홍천119안전센터,화촌119지역대,20120419,141419,20120419,143816,2357,15,15,10,20120419,110000,1264,20120420,191323,43507,72,0,7169,6
37,20120419,145800,강원도,횡성군,청일면,유동리,50,,산정상,구름많음,17,57,,미상,미상,미상,20120419,145824,횡성소방서,둔내119안전센터,,20120419,145952,20120419,151206,1214,30,30,7,20120419,72632,289,20120419,192633,41427,20,0,0,1.5
38,20120420,175000,강원도,영월군,주천면,신일리,119,,산아래,구름많음,19,40,,쓰레기소각장,부주의,쓰레기/논밭두렁,20120420,175030,영월소방서,주천119안전센터,,20120420,175234,20120420,180200,926,31,5,0,20120420,63500,106,20120420,184142,3942,7,0,9,0.05
39,20120424,142700,강원도,동해시,쇄운동,,74,효자로381,산중턱,맑음,23,37,,담뱃불,부주의,담뱃불,20120424,142713,동해소방서,북평119안전센터,,20120424,142932,20120424,143552,620,15,7,0,20120424,25052,92,20120424,151652,4100,18,0,0,0.01
40,20120430,101200,강원도,춘천시,동산면,군자리,172,,산정상,맑음,19,56,,입산자실화,부주의,기타,20120430,101201,춘천소방서,석사119안전센터,동산119지역대,20120430,101647,20120430,103908,2221,24,19,0,20120430,112601,155,20120430,113542,5634,12,0,0,0.01
41,20120501,135100,강원도,삼척시,가곡면,탕곡리,,가곡천로1692-73,산정상,맑음,16,68,,기타,부주의,담뱃불,20120501,135128,삼척소방서,원덕119안전센터,가곡119지역대,20120501,135352,20120501,141052,1700,57,20,10,20120501,25052,146,20120501,155052,14000,15,0,0,0.12
42,20120506,123500,강원도,화천군,화천읍,신읍리,252,율대로953,산아래,맑음,19,15,,논/밭두렁,부주의,미상,20120506,123530,춘천소방서,화천119안전센터,,20120506,123650,20120506,131300,3610,45,15,32,20120506,15250,125,20120506,150550,15250,11,0,0,0.1
43,20120506,135200,강원도,원주시,호저면,대덕리,77,,산중턱,맑음,19,15,,미상,미상,미상,20120506,135203,원주소방서,태장119안전센터,,20120506,135434,20120506,141831,2357,19,12,0,20120506,23350,67,20120506,145050,3219,7,0,0,0.05
44,20120506,144800,강원도,홍천군,화촌면,풍천리,121-1,상평길13,산아래,맑음,24,12,,담뱃불,부주의,담뱃불,20120506,144854,홍천소방서,홍천119안전센터,화촌119지역대,20120506,145032,20120506,151631,2559,23,23,18,20120506,33537,28,20120506,153537,1906,10,0,0,0.01
45,20120507,144500,강원도,철원군,갈말읍,지경리,5,지경1길59,산중턱,맑음,24,20,,미상,미상,미상,20120507,144527,철원소방서,태봉119안전센터,,20120507,144727,20120507,151327,2600,8,8,0,20120507,32527,50,20120507,153727,2400,6,0,0,0.05
46,20120507,153200,강원도,평창군,봉평면,진조리,,진조2길281-71,산중턱,맑음,22,10,,미상,미상,미상,20120507,153218,평창소방서,봉평119안전센터,,20120507,153312,20120507,155958,2646,45,12,0,20120507,43850,140,20120507,185121,25123,14,0,0,0.1
47,20120523,53400,강원도,화천군,상서면,노동리,9,갈골길188,산정상,맑음,15,79,,담뱃불,부주의,담뱃불,20120523,53444,춘천소방서,화천119안전센터,,20120523,53656,20120523,55012,1316,45,15,15,20120523,73000,36,20120523,75300,20248,7,0,0,0.04
48,20120526,151700,강원도,평창군,미탄면,창리,,창절터길45-1,산중턱,맑음,23,15,,담뱃불,부주의,불꽃/불티,20120526,151720,평창소방서,평창119안전센터,,20120526,151754,20120526,160439,4645,16,16,1,20120526,53716,84,20120526,173716,13237,20,0,0,0.2
49,20120527,141000,강원도,영월군,남면,북쌍리,191,,산정상,비,18,62,,기타,자연적인요인,낙뢰,20120527,141047,영월소방서,영월119안전센터,남면119지역대,20120527,141308,20120527,142523,1215,11,11,4,20120527,33721,19,20120527,153721,11158,6,0,0,0.1
50,20120527,161100,강원도,홍천군,화촌면,장평리,64,,산중턱,흐림,21,68,,기타,자연적인요인,낙뢰,20120527,161118,홍천소방서,홍천119안전센터,화촌119지역대,20120527,161230,20120527,163733,2503,35,35,25,20120527,55257,32,20120527,175257,11524,4,0,0,0.01
51,20120527,173100,강원도,삼척시,미로면,고천리,122-1,고천1길483,산정상,소나기,22,25,,미상,미상,미상,20120527,173144,삼척소방서,봉황119안전센터,미로119지역대,20120527,173227,20120527,174027,800,16,16,8,20120527,75027,72,20120527,202027,24000,7,0,0,0.01
52,20120528,102000,강원도,홍천군,동면,덕치리,14,,산정상,맑음,22,55,,기타,자연적인요인,낙뢰,20120528,102006,홍천소방서,홍천119안전센터,동면119지역대,20120528,102150,20120528,104545,2355,7,7,9,20120528,121926,65,20120528,121926,13341,6,0,90,0.07
53,20120528,120900,강원도,정선군,여량면,유천2리,270-1,서동로2986-11,산정상,맑음,15,82,,미상,미상,미상,20120528,120939,정선소방서,임계119안전센터,여량면119지역대,20120528,121005,20120528,122005,1000,23,13,10,20120528,14405,58,20120528,142905,20900,7,0,0,0.01
54,20120530,91000,강원도,양구군,양구읍,고대리,산58,,산중턱,비,17,78,,기타,자연적인요인,낙뢰,20120530,91006,춘천소방서,양구119안전센터,,20120530,91137,20120530,92527,1350,60,10,25,20120530,93937,27,20120530,94419,1852,2,0,0,0.01
55,20120614,213100,강원도,춘천시,동면,장학리,,,산정상,구름많음,19,68,,담뱃불,부주의,담뱃불,20120614,213143,춘천소방서,후평119안전센터,,20120614,214431,20120614,215131,700,5,5,0,20120614,103031,196,20120614,232031,12900,11,0,82,0.05
56,20120619,111700,강원도,춘천시,남면,박암리,,,산중턱,맑음,29,37,,담뱃불,부주의,담뱃불,20120619,111703,춘천소방서,강촌119안전센터,,20120619,111914,20120619,115314,3400,30,30,0,20120619,120514,181,20120619,122014,2700,13,0,1445,0.1
57,20120621,135200,강원도,홍천군,북방면,부사원리,,,산정상,맑음,20,82,,담뱃불,부주의,담뱃불,20120621,135204,홍천소방서,홍천119안전센터,북방119지역대,20120621,135252,20120621,140320,1028,17,17,4,20120621,33200,55,20120621,192000,51640,10,0,710,0.08
58,20120622,122400,강원도,횡성군,서원면,유현리,19,,산정상,구름많음,27,57,,기타,부주의,담뱃불,20120622,122438,횡성소방서,횡성119안전센터,,20120622,122826,20120622,124024,1158,15,15,9,20120622,25556,95,20120622,145557,21533,16,0,0,0.7
59,20120629,54100,강원도,원주시,부론면,노림리,,,산정상,맑음,23,50,,담뱃불,부주의,담뱃불,20120629,54112,원주소방서,문막119안전센터,부론119지역대,20120629,54241,20120629,63707,5426,30,12,7,20120629,80910,98,20120629,804556,20849,8,0,0,0.2
60,20121014,142800,강원도,속초시,설악동,,,,산중턱,맑음,20,51,,담뱃불,부주의,담뱃불,20121014,142801,속초소방서,설악119안전센터,,20121014,142855,20121014,144234,1339,9,3,0,20121014,30512,50,20121014,153012,4738,8,0,0,0.01
61,20121021,130000,강원도,원주시,문막읍,포진리,산65,시무리길41-2,산정상,맑음,21,52,,미상,미상,미상,20121021,130041,원주소방서,문막119안전센터,,20121021,130147,20121021,134212,4025,17,8,0,20121021,23441,28,20121021,151317,13105,10,0,0,0.03
62,20121127,121600,강원도,춘천시,신동,,,,산정상,맑음,5,19,,담뱃불,부주의,담뱃불,20121127,121613,춘천소방서,후평119안전센터,,20121127,121759,20121127,122559,800,8,8,0,20121127,125959,33,20121127,125959,3400,6,0,0,0.01
63,20121226,122100,강원도,삼척시,가곡면,오목리,120-2,오목길522-53,산아래,맑음,-8,42,,기타,부주의,불꽃/불티,20121226,122103,삼척소방서,원덕119안전센터,가곡119지역대,20121226,122220,20121226,123520,1300,59,23,4,20121226,30020,385,20121226,151020,23500,29,0,0,0.2
64,20130112,164600,강원도,양양군,강현면,용호리,88,,산아래,흐림,5,49,,쓰레기소각장,부주의,쓰레기/논밭두렁,20130112,164650,양양소방서,양양119안전센터,,20130112,164810,20130112,170002,1152,12,8,0,20130112,53556,268,20130112,173556,3554,14,0,0,0.1
65,20130228,120900,강원도,삼척시,원덕읍,호산리,303-12,호산1길141-1,산아래,구름많음,10,41,,논/밭두렁,부주의,쓰레기/논밭두렁,20130228,120911,삼척소방서,원덕119안전센터,,20130228,120948,20130228,121358,410,37,2,0,20130228,124458,242,20130228,131458,10100,15,0,0,0.02
66,20130306,150800,강원도,춘천시,남산면,산수리,142,,산아래,맑음,11,54,,논/밭두렁,부주의,쓰레기/논밭두렁,20130306,150855,춘천소방서,강촌119안전센터,,20130306,150858,20130306,152058,1200,29,15,0,20130306,35058,118,20130306,161058,5000,13,0,0,0.05
67,20130308,121200,강원도,양양군,현남면,하월천리,264,화상천로608-11,산아래,맑음,14,35,건조주의보,쓰레기소각장,부주의,쓰레기/논밭두렁,20130308,121241,양양소방서,하조대119안전센터,,20130308,121346,20130308,122342,956,50,13,0,20130308,125229,721,20130308,134000,11618,21,0,457,1
68,20130309,131000,강원도,춘천시,북산면,오항리,228,북산로603-45,산아래,맑음,21,26,,쓰레기소각장,부주의,쓰레기/논밭두렁,20130309,131013,춘천소방서,후평119안전센터,,20130309,131132,20130309,134332,3200,30,30,0,20130309,22632,75,20130309,142632,4300,7,0,0,0.3
69,20130311,124400,강원도,양구군,양구읍,군량리,222,성곡로911,산아래,맑음,8,44,,논/밭두렁,부주의,쓰레기/논밭두렁,20130311,124436,춘천소방서,양구119안전센터,,20130311,124551,20130311,125851,1300,57,13,23,20130311,11351,95,20130311,132451,2600,5,0,1,0.1
70,20130316,105800,강원도,양양군,강현면,방축리,275,,산아래,맑음,13,31,,논/밭두렁,부주의,쓰레기/논밭두렁,20130316,105807,양양소방서,양양119안전센터,,20130316,105911,20130316,111911,2000,15,9,0,20130316,114511,181,20130316,123011,11100,24,0,2889,0.2
71,20130323,143100,강원도,원주시,지정면,안창리,,원양2로294,산중턱,맑음,7,56,,미상,미상,미상,20130323,143145,원주소방서,문막119안전센터,지정119지역대,20130323,143235,20130323,144404,1129,21,8,8,20130323,25502,73,20130323,152710,4306,6,0,1320,0.1
72,20130327,143500,강원도,춘천시,남산면,강촌리,,,산아래,맑음,15,13,,기타,부주의,라이터불/성냥불,20130327,143535,춘천소방서,강촌119안전센터,,20130327,143651,20130327,144335,644,20,7,0,20130327,32024,91,20130327,170045,21710,13,0,156231,4
73,20130327,155400,강원도,홍천군,홍천읍,희망2리,52,희망로10길13,산아래,맑음,17,14,,담뱃불,부주의,담뱃불,20130327,155400,홍천소방서,홍천119안전센터,,20130327,155548,20130327,160033,445,3,3,0,20130327,42442,206,20130327,164032,3959,17,0,4765,0.1
74,20130328,21200,강원도,강릉시,교동,,853-14,강릉대로171번길39,산중턱,맑음,4,37,,기타,방화,라이터불/성냥불,20130328,21253,강릉소방서,유천119안전센터,,20130328,21355,20130328,21859,504,2,2,0,20130328,23000,22,20130328,23928,2029,9,0,0,0.02
75,20130401,142000,강원도,춘천시,동면,만천리,15,,미상,구름많음,15,19,,미상,미상,미상,20130401,142024,춘천소방서,후평119안전센터,,20130401,142151,20130401,143218,1027,5,5,0,20130401,24030,46,20130401,144030,812,7,0,0,0.01
76,20130427,114700,강원도,양양군,현남면,북분리,114-1,동해대로1045,산중턱,맑음,16,54,,미상,미상,미상,20130427,114749,양양소방서,하조대119안전센터,,20130427,114941,20130427,115840,859,36,5,0,20130427,123331,154,20130427,133000,13120,10,0,580,0.3
77,20130430,115900,강원도,삼척시,신기면,안의리,192-6,강원남부로2710,산중턱,맑음,23,53,,입산자실화,부주의,미상,20130430,115942,삼척소방서,도계119안전센터,하장119지역대,20130430,120100,20130430,120400,300,18,18,3,20130430,14000,94,20130430,151200,30800,26,0,3752,0.8
78,20130504,125000,강원도,홍천군,홍천읍,하오안리,,,산아래,맑음,18,39,,입산자실화,부주의,담뱃불/라이터불,20130504,125032,홍천소방서,홍천119안전센터,,20130504,125224,20130504,130221,957,4,4,0,20130504,10500,93,20130504,131000,739,12,0,0,0.1
79,20130506,144900,강원도,춘천시,동면,지내리,10,,산아래,맑음,24,30,,입산자실화,기타,미상,20130506,144957,춘천소방서,후평119안전센터,,20130506,145044,20130506,145730,646,6,6,0,20130506,32433,98,20130506,152433,2703,20,0,0,0.1
80,20130508,110400,강원도,속초시,설악동,,,,산정상,맑음,24,32,,미상,미상,미상,20130508,110455,속초소방서,설악119안전센터,,20130508,110647,20130508,110947,300,10,4,0,20130508,121047,46,20130508,130047,15100,10,0,0,0.01
81,20130508,122500,강원도,횡성군,강림면,강림리,148,,산중턱,맑음,24,32,,기타,부주의,담뱃불,20130508,122522,횡성소방서,우천119안전센터,강림지역대,20130508,122552,20130508,123500,908,18,12,10,20130508,14200,102,20130508,143600,20100,12,0,0,0.2
82,20130512,135700,강원도,삼척시,미로면,하거노1리,141,미로강변로1길42,산정상,맑음,25,28,,입산자실화,부주의,미상,20130512,135747,삼척소방서,봉황119안전센터,미로119지역대,20130512,135747,20130512,135919,132,10,10,1,20130512,25719,149,20130512,153019,13100,21,0,1445,0.1
83,20130516,111400,강원도,홍천군,남면,화전리,12,,산중턱,맑음,23,32,,담뱃불,부주의,담뱃불/라이터불,20130516,111424,홍천소방서,양덕원119안전센터,,20130516,111619,20130516,112438,819,17,3,0,20130516,115500,83,20130516,120500,4022,6,0,0,0.05
84,20130607,25900,강원도,춘천시,동면,만천리,33,,산아래,구름많음,19,88,,미상,미상,미상,20130607,25958,춘천소방서,후평119안전센터,,20130607,30034,20130607,31534,1500,5,5,0,20130607,32034,18,20130607,43034,11500,6,0,0,0.02
85,20131029,143000,강원도,춘천시,사북면,송암리,46,,산중턱,구름많음,16,55,,담뱃불,기타,미상,20131029,143036,춘천소방서,후평119안전센터,,20131029,143330,20131029,145330,2000,19,19,0,20131029,33051,43,20131029,155030,5700,8,0,0,0.05
86,20131108,213100,강원도,양양군,양양읍,청곡리,26,,산중턱,맑음,9,87,,입산자실화,방화,라이터불/성냥불,20131108,213105,양양소방서,양양119안전센터,,20131108,213258,20131108,214958,1700,18,4,0,20131108,95158,34,20131108,215158,200,7,0,0,0.01
87,20131122,221700,강원도,태백시,하사미동,,85,백두대간로1633,산정상,흐림,-1,78,,미상,미상,미상,20131122,221744,태백소방서,화전119안전센터,,20131123,221935,20131123,224746,2811,30,25,0,20131123,111408,36,20131124,22508,33722,8,0,0,0.05
88,20131201,214000,강원도,강릉시,성산면,금산리,31,,산아래,맑음,7,38,건조주의보,미상,미상,미상,20131201,214059,강릉소방서,내곡119안전센터,,20131201,214234,20131201,215249,1015,8,4,0,20131201,100541,39,20131201,222218,2929,13,0,440,0.03
89,20131206,140200,강원도,양양군,현북면,중광정리,33,,산아래,구름조금,7,0,,미상,미상,미상,20131206,140225,양양소방서,하조대119안전센터,,20131206,140300,20131206,142442,2142,28,6,0,20131206,23736,234,20131206,144500,2018,23,0,0,0.01
90,20140115,161900,강원도,삼척시,도계읍,,,흥전안길59-8,산중턱,맑음,2,45,,미상,부주의,담뱃불,20140115,161903,삼척소방서,도계119안전센터,,20140115,162047,20140115,162547,500,41,4,0,20140115,51747,180,20140115,181747,15200,20,0,0,0.1
91,20140116,104400,강원도,정선군,북평면,숙암리,1,단임길397,산중턱,맑음,6,50,,모닥불,부주의,비화,20140116,104453,정선소방서,조양119안전센터,북평119지역대,20140116,104531,20140116,105031,500,18,18,9,20140116,14031,136,20140116,143031,34000,18,0,0,0.2
92,20140119,193100,강원도,원주시,신림면,성남리,38,,산아래,맑음,-2,48,,담뱃불,부주의,담뱃불,20140119,193145,원주소방서,신림119안전센터,,20140119,193258,20140119,194738,1440,22,3,0,20140119,81347,66,20140119,201758,3020,6,0,0,0.02
93,20140303,113700,강원도,원주시,흥업면,매지리,116-1,,산아래,맑음,10,60,,논/밭두렁,부주의,라이터불/성냥불,20140303,113742,원주소방서,혁신119안전센터,명륜119지역대,20140303,114019,20140303,120953,2934,27,27,0,20140303,121850,53,20140303,121917,924,13,0,0,0.1
94,20140303,140600,강원도,원주시,관설동,,157-8,,산아래,맑음,10,25,,논/밭두렁,부주의,라이터불/성냥불,20140303,140632,원주소방서,단구119안전센터,,20140303,140724,20140303,141644,920,5,4,0,20140303,23256,70,20140303,144602,2918,10,0,0,0.06
95,20140307,115100,강원도,영월군,김삿갓면,진별리,150,,산아래,맑음,2,17,건조주의보,논/밭두렁,부주의,쓰레기/논밭두렁,20140307,115157,영월소방서,중동119안전센터,김삿갓119지역대,20140307,115445,20140307,120217,732,12,20,5,20140307,24542,411,20140307,211000,90743,19,0,0,2
96,20140307,133700,강원도,춘천시,서면,당림리,601,당숲안길157,산아래,맑음,5,23,,담뱃불,부주의,담뱃불,20140307,133758,춘천소방서,강촌119안전센터,,20140307,133908,20140307,135216,1308,21,9,0,20140307,23023,58,20140307,145228,10012,5,0,0,0.05
97,20140307,150800,강원도,홍천군,북방면,북방리,48,성동로1214-43,산아래,맑음,5,13,,기타,기타,굴뚝아궁이,20140307,150806,홍천소방서,홍천119안전센터,북방119지역대,20140307,151026,20140307,152726,1700,16,16,14,20140307,34343,107,20140307,164500,11734,10,0,0,0.2
98,20140310,101900,강원도,화천군,화천읍,아리,43,가손이길90,평지,맑음,5,0,,논/밭두렁,부주의,쓰레기/논밭두렁,20140310,101949,춘천소방서,화천119안전센터,,20140310,102112,20140310,102600,448,40,5,0,20140310,104200,95,20140310,114400,11800,3,0,0,0.12
99,20140324,162400,강원도,홍천군,두촌면,자은리,170-1,,산아래,맑음,16,0,,기타,부주의,불꽃/불티,20140324,162458,홍천소방서,홍천119안전센터,두촌119지역대,20140324,162704,20140324,163059,355,24,24,2,20140324,52059,128,20140324,173131,10032,9,0,0,0.2
